train_loss,val_loss,train_acc,val_acc,lr
0.9584863683133499,0.7556388879857894,0.6855966050923614,0.7159261108337494,0.001
0.8048416540376317,0.7213043741030034,0.7169246130803795,0.7368946580129805,0.001
